code	locality	addresses
79601	4801000	2663
79602	4801000	3549
79603	4801000	2424
79605	4801000	3095
79606	4801000	2258
79607	4801000	173
79699	4801000	11
79701	4848072	5116
79703	4848072	1453
79705	4848072	3316
79706	4848072	3211
79707	4848072	2328
79761	4853388	3828
79762	4853388	2857
79765	4853388	1660
79766	4853388	1222
79901	4824000	1478
79902	4824000	2213
79903	4824000	1772
79904	4824000	2049
79905	4824000	1847
79907	4824000	2919
79911	4824000	426
79912	4824000	4023
79915	4824000	2040
79920	4824000	3
79922	4824000	872
79924	4824000	3350
79925	4824000	2556
79927	4868636	2898
79928	4834832	4487
79930	4824000	2361
79932	4824000	2046
79934	4824000	1290
79935	4824000	960
79936	4824000	4845
80002	0803455	1735
80003	0803455	2878
80004	0803455	3447
80005	0803455	2944
80007	0803455	1649
80010	0804000	2259
80011	0804000	3253
80012	0804000	2562
80013	0804000	4552
80014	0804000	2031
80015	0812815	4706
80016	0804000	4436
80017	0804000	1820
80018	0804000	1164
80019	0804000	366
80020	0809280	4325
80021	0883835	2649
80022	0816495	4663
80023	0809280	2218
80026	0841835	3009
80030	0883835	1071
80031	0883835	2646
80033	0884440	2466
80045	0804000	121
80104	0812415	3229
80109	0812415	1835
80110	0824785	2131
80112	0812815	2498
80120	0845255	2320
80121	0812815	1862
80122	0812815	2353
80134	0857630	5603
80137	0804000	482
80138	0857630	2376
80202	0820000	554
80203	0820000	692
80204	0820000	2216
80205	0820000	2487
80206	0820000	1443
80207	0820000	1768
80209	0820000	1447
80210	0820000	2809
80211	0820000	2701
80212	0820000	1797
80214	0843000	2030
80215	0843000	2020
80216	0820000	2002
80218	0820000	838
80219	0820000	3651
80220	0820000	2973
80222	0820000	1521
80223	0820000	1831
80224	0820000	1226
80226	0843000	2577
80227	0843000	2213
80228	0843000	2469
80229	0877290	3171
80230	0820000	562
80231	0820000	1355
80232	0843000	1830
80233	0877290	2872
80234	0883835	1617
80235	0820000	441
80236	0820000	974
80237	0820000	973
80238	0820000	1597
80239	0820000	2090
80241	0877290	2071
80246	0820000	707
80247	0820000	776
80249	0820000	2507
80260	0877290	1448
80264	0820000	1
80266	0820000	4
80290	0820000	1
80293	0820000	1
80294	0820000	5
80301	0807850	2418
80303	0807850	1980
80304	0807850	2250
80305	0807850	1239
80310	0807850	15
80501	0845970	3526
80503	0845970	3711
80512	0827425	1928
80516	0824950	3314
80521	0827425	2713
80524	0827425	5365
80525	0827425	5001
80526	0827425	3938
80528	0827425	2099
80537	0846465	6166
80538	0846465	6046
80550	0885485	3784
80601	0808675	3457
80602	0877290	3687
80631	0832155	4591
80634	0832155	5234
80640	0816495	1133
80817	0827865	2508
80831	0816000	3857
80903	0816000	1730
80904	0816000	2633
80905	0816000	1686
80906	0816000	3623
80907	0816000	3127
80909	0816000	3456
80910	0816000	1738
80914	0816000	19
80916	0816000	2035
80917	0816000	1812
80918	0816000	3166
80919	0816000	2257
80920	0816000	2795
80921	0816000	1985
80922	0816000	1830
80923	0816000	1995
80924	0816000	793
80925	0816000	854
80926	0816000	289
80927	0816000	363
80928	0827865	420
80929	0816000	136
80938	0816000	47
80939	0816000	38
80951	0816000	260
81001	0862000	3329
81003	0862000	2842
81004	0862000	3827
81005	0862000	2778
81006	0862000	2058
81008	0862000	1254
81501	0831660	2734
81504	0831660	3295
81505	0831660	1663
81506	0831660	1422
82001	5613900	5220
82007	5613900	2619
82070	5645050	4774
82072	5645050	2145
82604	5613150	4441
82609	5613150	2147
82716	5631855	3620
82718	5631855	4063
83201	1664090	4026
83209	1664090	9
83301	1682810	6798
83401	1639700	5854
83402	1639700	4554
83404	1639700	3006
83440	1667420	3606
83460	1667420	1
83501	1646540	4106
83605	1612250	4364
83607	1612250	4868
83616	1623410	4126
83634	1644290	3412
83642	1652120	6361
83646	1652120	6432
83651	1656260	3346
83686	1656260	6252
83687	1656260	4530
83702	1608830	3378
83703	1608830	1859
83704	1608830	3973
83705	1608830	3202
83706	1608830	3266
83709	1608830	6049
83712	1608830	1044
83713	1608830	2793
83720	1608830	2
83725	1608830	4
83814	1616750	4964
83815	1616750	3382
83843	1654550	2984
83844	1654550	4
83854	1664810	5821
84003	4901310	5144
84005	4920810	2465
84006	4982950	103
84009	4970850	2388
84010	4907690	4241
84015	4913850	5218
84020	4920120	4188
84025	4924740	2332
84037	4940360	3638
84040	4943660	2559
84041	4943660	4068
84043	4944320	6097
84044	4947290	2159
84045	4967825	2264
84047	4949710	2513
84056	4913850	213
84057	4957300	3020
84058	4957300	2358
84062	4960930	3742
84067	4965110	3358
84070	4967440	2781
84074	4976680	4565
84075	4974810	2487
84081	4982950	3550
84084	4982950	2487
84088	4982950	3193
84092	4967440	3452
84093	4967440	2498
84094	4967440	2648
84095	4970850	3647
84096	4934970	4239
84097	4957300	2243
84101	4967000	494
84102	4967000	795
84103	4967000	1618
84104	4967000	2051
84105	4967000	1357
84106	4967000	2610
84107	4953230	2874
84109	4950150	2197
84111	4967000	586
84112	4967000	124
84113	4967000	73
84115	4971070	1976
84116	4967000	2141
84117	4936070	2210
84118	4983470	3019
84119	4983470	3479
84120	4983470	3731
84123	4975360	3080
84124	4950150	2066
84128	4983470	2346
84129	4975360	3148
84138	4967000	13
84150	4967000	4
84180	4967000	1
84321	4945860	3890
84322	4945860	3
84401	4982930	3846
84403	4955980	3105
84408	4955980	15
84601	4962470	2338
84602	4962470	10
84604	4962470	3244
84606	4962470	1583
84660	4971290	4502
84663	4972280	2765
84720	4911320	2962
84721	4911320	3169
84737	4937170	2689
84770	4965330	3867
84780	4981960	3175
84790	4965330	4997
85003	0455000	822
85004	0455000	802
85006	0455000	1630
85007	0455000	1559
85008	0455000	2445
85009	0455000	3263
85012	0455000	675
85013	0455000	1546
85014	0455000	1627
85015	0455000	1955
85016	0455000	2778
85017	0455000	1743
85018	0455000	3278
85019	0455000	1369
85020	0455000	3259
85021	0455000	2522
85022	0455000	4156
85023	0455000	2531
85024	0455000	1945
85027	0455000	3445
85028	0455000	2599
85029	0455000	3125
85031	0455000	1488
85032	0455000	5595
85033	0455000	2958
85034	0455000	1315
85035	0455000	2184
85037	0455000	2859
85040	0455000	2836
85041	0455000	4516
85042	0455000	3475
85043	0455000	3027
85044	0455000	3461
85045	0455000	773
85048	0455000	3082
85050	0455000	2656
85051	0455000	2696
85053	0455000	2360
85054	0455000	386
85083	0455000	1669
85085	0455000	2026
85086	0455000	4683
85119	0402830	3990
85120	0402830	3507
85122	0410530	6911
85132	0423760	4039
85138	0444410	3797
85139	0428380	4011
85142	0458150	6071
85193	0410530	1502
85194	0410530	1981
85201	0446000	2423
85202	0446000	2412
85203	0446000	2479
85204	0446000	3577
85205	0446000	3610
85206	0446000	2699
85207	0446000	5328
85208	0446000	3531
85209	0446000	2774
85210	0446000	2168
85212	0446000	3720
85213	0446000	2710
85215	0446000	1858
85224	0412000	3566
85225	0412000	5002
85226	0412000	3593
85233	0427400	3725
85234	0427400	4453
85236	0427400	203
85248	0412000	3963
85249	0412000	4720
85250	0465000	1850
85251	0465000	2763
85254	0455000	5455
85255	0465000	5805
85256	0446000	1003
85257	0465000	2148
85258	0465000	3200
85259	0465000	3128
85260	0465000	4258
85262	0465000	4871
85266	0465000	2624
85281	0473000	2160
85282	0473000	3688
85283	0473000	3453
85284	0473000	2166
85286	0412000	3258
85295	0427400	3181
85296	0427400	3784
85297	0427400	2465
85298	0427400	3085
85301	0427820	3223
85302	0427820	3096
85303	0427820	2505
85304	0427820	2466
85305	0427820	907
85306	0427820	2293
85307	0427820	972
85308	0427820	6006
85309	0427820	308
85310	0455000	2188
85323	0404720	2725
85326	0407940	8179
85329	0404720	153
85335	0422220	1952
85336	0463470	479
85338	0428380	5294
85339	0455000	4394
85340	0407940	3476
85342	0471510	517
85343	0407940	65
85345	0454050	4121
85349	0463470	710
85350	0463470	1555
85353	0455000	2858
85354	0407940	3229
85361	0471510	2619
85364	0485540	6528
85365	0485540	5006
85374	0471510	4444
85378	0471510	743
85379	0471510	3054
85381	0454050	2243
85382	0454050	4363
85383	0454050	6008
85387	0471510	2835
85388	0471510	2008
85392	0404720	2271
85395	0428380	2956
85396	0407940	3912
85613	0466820	175
85629	0462140	2758
85635	0466820	3493
85653	0444270	2812
85658	0444270	2057
85701	0477000	937
85705	0477000	4125
85706	0477000	3257
85707	0477000	39
85708	0477000	222
85709	0477000	9
85710	0477000	4008
85711	0477000	3163
85712	0477000	2456
85713	0477000	4161
85714	0477000	1373
85715	0477000	1960
85716	0477000	2590
85719	0477000	3528
85721	0477000	16
85723	0477000	1
85724	0477000	2
85726	0477000	6
85730	0477000	2937
85734	0477000	5
85737	0451600	2111
85747	0477000	2109
85748	0477000	2058
85755	0451600	2244
85756	0477000	2579
86004	0423620	5349
86005	0423620	2080
86011	0423620	41
86301	0457380	3474
86303	0457380	4056
86313	0457380	2
86314	0457450	3292
86315	0457450	1949
86401	0437620	6120
86403	0439370	2205
86404	0439370	2749
86406	0439370	3202
86409	0437620	3232
86429	0408220	1244
86442	0408220	4827
87101	3502000	1
87102	3502000	2834
87104	3502000	1487
87106	3502000	2561
87107	3502000	3298
87108	3502000	2889
87109	3502000	2761
87110	3502000	3975
87111	3502000	4313
87112	3502000	3686
87113	3502000	1503
87114	3502000	4730
87120	3502000	5096
87123	3502000	3366
87144	3563460	3120
87401	3525800	5155
87402	3525800	1630
87501	3570500	2529
87505	3570500	3954
87507	3570500	4062
88001	3539380	3970
88005	3539380	3805
88007	3539380	3461
88011	3539380	3477
88012	3539380	3388
88101	3516420	6922
88201	3564930	4085
88203	3564930	3739
88220	3512150	5899
88240	3532520	4768
88244	3532520	1
88310	3501780	4667
89002	3231900	2621
89011	3231900	2238
89012	3231900	2320
89014	3231900	2161
89015	3231900	3681
89030	3251800	2685
89031	3251800	5227
89032	3251800	3370
89044	3231900	2186
89052	3231900	4066
89054	3231900	31
89074	3231900	3792
89081	3251800	2079
89084	3251800	2003
89085	3251800	169
89086	3251800	227
89101	3240000	2369
89102	3240000	1812
89104	3240000	2417
89106	3240000	2023
89107	3240000	2269
89108	3240000	4327
89115	3251800	2875
89117	3240000	4414
89128	3240000	2610
89129	3240000	4755
89130	3240000	3179
89131	3240000	4455
89134	3240000	2928
89138	3240000	1428
89143	3240000	947
89144	3240000	1586
89145	3240000	1839
89149	3240000	4270
89166	3240000	1647
89406	3224900	2
89408	3224900	2017
89431	3268400	2742
89434	3268400	1620
89436	3268400	3290
89439	3260600	256
89501	3260600	454
89502	3260600	2856
89503	3260600	2000
89506	3260600	3484
89508	3260600	1483
89509	3260600	3300
89511	3260600	3355
89512	3260600	1429
89519	3260600	986
89521	3260600	2747
89523	3260600	2265
89557	3260600	4
89701	3209700	2522
89703	3209700	1833
89706	3209700	1982
90002	0644000	1544
90003	0644000	1751
90004	0644000	1181
90005	0644000	467
90006	0644000	935
90007	0644000	1239
90008	0644000	1020
90010	0644000	90
90011	0644000	1987
90012	0644000	1057
90013	0644000	357
90014	0644000	170
90015	0644000	919
90016	0644000	1522
90017	0644000	378
90018	0644000	1390
90019	0644000	1682
90020	0644000	524
90021	0644000	901
90023	0644000	1614
90024	0644000	907
90025	0644000	1173
90026	0644000	2314
90027	0644000	1405
90028	0644000	805
90029	0644000	725
90031	0644000	1345
90032	0644000	1934
90033	0644000	1394
90034	0644000	1355
90035	0644000	1033
90036	0644000	1045
90037	0644000	1179
90038	0644000	754
90039	0644000	1469
90041	0644000	1376
90042	0644000	2389
90043	0644000	1983
90044	0644000	2298
90045	0644000	1925
90046	0644000	2022
90047	0644000	2190
90048	0644000	918
90049	0644000	1975
90052	0644000	1
90057	0644000	477
90059	0644000	1418
90062	0644000	833
90064	0644000	1537
90065	0644000	2146
90066	0644000	2106
90067	0644000	86
90068	0644000	1721
90069	0644000	1034
90071	0644000	51
90077	0644000	891
90079	0644000	1
90089	0644000	92
90094	0644000	261
90095	0644000	17
90201	0604996	2276
90210	0644000	2109
90211	0606308	365
90212	0606308	478
90220	0615044	2063
90221	0615044	2260
90222	0615044	1171
90230	0617568	1527
90232	0617568	929
90240	0619766	1319
90241	0619766	1944
90242	0619766	1741
90247	0628168	1788
90248	0644000	1042
90249	0628168	1344
90250	0632548	2747
90255	0636056	1550
90260	0640886	1074
90262	0644574	2151
90266	0645400	3474
90272	0644000	1727
90275	0659514	2689
90277	0660018	1419
90278	0660018	1699
90280	0673080	2616
90291	0644000	2292
90292	0644000	842
90293	0644000	555
90301	0636546	1191
90302	0636546	863
90303	0636546	739
90305	0636546	859
90401	0670000	326
90402	0670000	738
90403	0670000	699
90404	0670000	897
90405	0670000	1422
90501	0680000	1894
90503	0680000	1690
90504	0680000	1725
90505	0680000	1815
90601	0685292	2001
90602	0685292	1111
90603	0685292	1351
90605	0685292	1735
90620	0608786	2303
90621	0608786	1346
90630	0617750	2873
90631	0639290	4121
90638	0640032	2980
90640	0648816	2781
90650	0652526	4083
90660	0656924	2827
90680	0673962	1412
90703	0612552	3565
90706	0604982	2491
90710	0644000	1040
90712	0639892	1426
90713	0639892	1325
90715	0639892	743
90723	0655618	1836
90731	0644000	2655
90732	0644000	1174
90742	0636000	112
90744	0644000	2427
90745	0611530	2363
90746	0611530	1582
90747	0611530	7
90802	0643000	1886
90803	0643000	2094
90804	0643000	1203
90805	0643000	3204
90806	0643000	1637
90807	0643000	1601
90808	0643000	2140
90810	0611530	1453
90813	0643000	2310
90814	0643000	813
90815	0643000	2259
90822	0643000	5
90831	0643000	6
90840	0643000	1
91006	0602462	2040
91007	0602462	1186
91016	0648648	2310
91030	0673220	1565
91040	0644000	1319
91042	0644000	1550
91046	0630000	3
91101	0656000	472
91103	0656000	1432
91104	0656000	1584
91105	0656000	1215
91106	0656000	1068
91107	0656000	2371
91125	0656000	1
91201	0630000	854
91202	0630000	822
91203	0630000	323
91204	0630000	475
91205	0630000	840
91206	0630000	1301
91207	0630000	622
91208	0630000	1186
91210	0630000	37
91214	0630000	1836
91303	0644000	753
91304	0644000	2177
91306	0644000	1795
91307	0644000	1518
91311	0644000	2778
91316	0644000	1163
91320	0678582	2961
91321	0669088	1647
91324	0644000	1545
91325	0644000	1616
91326	0644000	2444
91330	0644000	13
91331	0644000	2914
91335	0644000	2460
91342	0644000	4012
91343	0644000	1950
91344	0644000	3011
91345	0644000	974
91350	0669088	2296
91351	0669088	1545
91352	0644000	1945
91354	0669088	1668
91355	0669088	1850
91356	0644000	1472
91360	0678582	2702
91361	0678582	1757
91362	0678582	2491
91364	0644000	2036
91367	0644000	2035
91371	0644000	1
91387	0669088	1965
91401	0644000	1373
91402	0644000	1243
91403	0644000	1011
91405	0644000	1134
91406	0644000	1869
91411	0644000	634
91423	0644000	1221
91436	0644000	1066
91501	0608954	677
91502	0608954	558
91504	0608954	1357
91505	0608954	1597
91506	0608954	936
91601	0644000	1130
91602	0644000	777
91604	0644000	1415
91605	0644000	1710
91606	0644000	1287
91607	0644000	975
91608	0644000	6
91701	0659451	3074
91702	0603386	2943
91708	0613210	515
91709	0613214	4809
91710	0613210	5089
91711	0613756	3119
91722	0616742	1650
91723	0616742	1081
91724	0616742	1697
91730	0659451	3840
91731	0622230	1138
91732	0622230	1624
91737	0659451	2158
91739	0659451	2844
91740	0630014	1628
91741	0630014	2277
91744	0640340	3163
91750	0640830	2747
91752	0637692	2119
91754	0648914	1597
91755	0648914	922
91759	0613756	130
91761	0653896	3932
91762	0653896	2805
91763	0648788	1839
91764	0653896	1981
91765	0619192	2401
91766	0658072	3155
91767	0658072	2386
91768	0658072	1482
91770	0662896	2310
91773	0666070	2554
91776	0667042	1479
91780	0678148	1578
91784	0681344	2594
91786	0681344	2854
91789	0683332	2953
91790	0684200	2391
91791	0684200	2001
91792	0684200	1258
91801	0600884	1727
91803	0600884	1397
91910	0613392	3257
91911	0613392	2926
91913	0613392	2288
91914	0613392	909
91915	0613392	1426
91932	0636294	1272
91942	0640004	1892
91945	0641124	1637
91950	0650398	3169
92007	0622678	742
92008	0611194	2143
92009	0611194	2958
92010	0611194	1223
92011	0611194	1781
92014	0666000	1556
92020	0621712	2845
92024	0622678	3957
92025	0622804	3256
92026	0622804	3733
92027	0622804	2934
92029	0622804	2306
92037	0666000	3475
92054	0653322	3025
92056	0653322	3133
92057	0653322	2994
92064	0658520	3838
92069	0668196	2457
92071	0670224	3212
92078	0668196	2424
92081	0682996	1639
92083	0682996	1721
92084	0682996	3140
92091	0622678	502
92092	0666000	2
92093	0666000	9
92096	0668196	1
92101	0666000	2008
92102	0666000	2100
92103	0666000	2349
92104	0666000	2159
92105	0666000	2276
92106	0666000	1996
92107	0666000	1770
92108	0666000	585
92109	0666000	3192
92110	0666000	2022
92111	0666000	2382
92113	0666000	2173
92114	0666000	3033
92115	0666000	2448
92116	0666000	1696
92117	0666000	2779
92119	0666000	1250
92120	0666000	1714
92121	0666000	749
92122	0666000	1360
92123	0666000	1651
92124	0666000	1534
92126	0666000	3034
92127	0666000	2630
92128	0666000	2640
92129	0666000	2516
92130	0666000	3027
92131	0666000	2282
92134	0666000	3
92136	0666000	18
92139	0666000	1433
92140	0666000	4
92145	0666000	60
92147	0666000	2
92154	0666000	3275
92161	0666000	3
92173	0666000	793
92182	0666000	1
92201	0636448	3363
92203	0636448	2604
92211	0655184	2666
92220	0603820	3168
92223	0604758	3849
92227	0608058	1948
92231	0609710	1929
92234	0612048	2973
92236	0614260	2017
92240	0618996	2287
92243	0621782	2767
92253	0640354	4152
92258	0655254	97
92260	0655184	3363
92262	0655254	3756
92264	0655254	2969
92277	0680994	7849
92278	0680994	220
92301	0600296	6400
92307	0602364	6724
92308	0602364	7225
92324	0614890	3768
92335	0624680	3685
92336	0624680	5699
92337	0624680	2334
92345	0633434	6522
92346	0633588	3818
92350	0642370	20
92354	0642370	1594
92368	0682590	368
92373	0659962	3040
92374	0659962	3191
92376	0660466	4254
92377	0660466	1592
92392	0682590	6049
92394	0682590	3270
92395	0682590	3276
92399	0687042	4217
92401	0665000	233
92404	0665000	3365
92405	0665000	1835
92407	0665000	5703
92408	0665000	1285
92410	0665000	2258
92411	0665000	1455
92415	0665000	25
92501	0662000	1844
92503	0662000	4836
92504	0662000	3413
92505	0662000	2243
92506	0662000	3812
92507	0662000	3215
92508	0662000	2180
92509	0637692	3975
92530	0639486	4026
92532	0639486	1337
92543	0633182	2321
92545	0633182	2855
92551	0649270	1336
92553	0649270	2934
92555	0649270	2522
92557	0649270	2858
92562	0650076	4612
92563	0650076	4007
92571	0656700	2307
92582	0667112	1169
92583	0667112	1884
92584	0646842	4234
92585	0646842	1802
92586	0646842	1465
92587	0646842	1292
92590	0678120	1156
92591	0678120	2217
92592	0678120	5808
92595	0685446	2583
92602	0636770	1409
92603	0636770	978
92604	0636770	1560
92606	0636770	950
92610	0639496	435
92612	0636770	1117
92614	0636770	1088
92617	0636770	443
92618	0636770	2614
92620	0636770	2675
92624	0617946	561
92625	0651182	1332
92626	0616532	2415
92627	0616532	2422
92629	0617946	2053
92630	0639496	3566
92646	0636000	4223
92647	0636000	3335
92648	0636000	3042
92649	0636000	2393
92653	0639220	1831
92656	0600947	1906
92657	0651182	749
92660	0651182	2576
92661	0651182	533
92662	0651182	262
92663	0651182	2072
92672	0665084	2110
92673	0665084	1584
92675	0668028	2515
92677	0639248	3465
92683	0684550	4475
92688	0659587	1832
92691	0648256	2591
92692	0648256	2429
92697	0636770	5
92701	0669000	1811
92703	0669000	1795
92704	0669000	2909
92706	0669000	1389
92707	0669000	1820
92708	0625380	4165
92780	0680854	2630
92782	0680854	1693
92801	0602000	2197
92802	0602000	1408
92804	0602000	3072
92805	0602000	2899
92806	0602000	2040
92807	0602000	2610
92808	0602000	994
92821	0608100	2823
92823	0608100	374
92831	0628000	1794
92832	0628000	1286
92833	0628000	2695
92835	0628000	1781
92840	0629000	2324
92841	0629000	1611
92843	0629000	1771
92844	0629000	921
92845	0629000	951
92860	0651560	1504
92865	0653980	1417
92866	0653980	904
92867	0653980	2492
92868	0653980	972
92869	0653980	2748
92870	0657526	3495
92879	0616350	2436
92880	0621230	3074
92881	0616350	2327
92882	0616350	3522
92886	0686832	3928
92887	0686832	1301
93001	0665042	2394
93003	0665042	3875
93004	0665042	2293
93010	0610046	3220
93012	0610046	2550
93021	0649138	2267
93030	0654652	2977
93033	0654652	3414
93035	0654652	1789
93036	0654652	1938
93042	0654652	5
93060	0670042	2116
93063	0672016	3752
93065	0672016	4351
93101	0669070	1618
93103	0669070	1283
93105	0669070	2013
93109	0669070	801
93117	0630378	2413
93215	0618394	2444
93230	0631960	6403
93245	0641152	3015
93257	0658240	6299
93274	0680644	6437
93277	0682954	4178
93280	0683542	1782
93291	0682954	5006
93292	0682954	4110
93301	0603526	1978
93304	0603526	3028
93305	0603526	2497
93306	0603526	4522
93307	0603526	5409
93309	0603526	4054
93311	0603526	4147
93312	0603526	4722
93313	0603526	4090
93401	0668154	3112
93405	0668154	1814
93422	0603064	2954
93436	0642524	4020
93446	0622300	6645
93454	0669196	2880
93458	0669196	2412
93534	0640130	2428
93535	0640130	7183
93536	0640130	9337
93550	0655156	4205
93551	0655156	4524
93552	0655156	2444
93555	0660704	5546
93591	0655156	1216
93611	0614218	3732
93612	0614218	2047
93618	0619318	2720
93619	0614218	4311
93635	0644028	4108
93637	0645022	4332
93650	0627000	262
93654	0660242	2726
93701	0627000	738
93702	0627000	2258
93703	0627000	1967
93704	0627000	2318
93705	0627000	1953
93706	0627000	4278
93710	0627000	1549
93711	0627000	3437
93720	0627000	3245
93721	0627000	909
93722	0627000	4972
93723	0627000	1043
93725	0627000	2353
93726	0627000	2096
93727	0627000	4938
93728	0627000	1257
93730	0627000	1167
93737	0627000	663
93740	0627000	7
93741	0627000	5
93901	0664224	1885
93905	0664224	1825
93906	0664224	2322
93940	0648872	2884
93943	0648872	5
93944	0648872	9
93955	0670742	2115
93960	0672520	1179
94002	0605108	1510
94014	0617918	1707
94015	0617918	1715
94024	0643280	2154
94025	0646870	2632
94040	0649670	1438
94041	0649670	774
94043	0649670	1747
94044	0654806	1996
94061	0660102	1940
94063	0660102	1715
94065	0660102	767
94066	0665028	1902
94070	0665070	2096
94080	0673262	3003
94085	0677000	915
94086	0677000	1783
94087	0677000	2856
94089	0677000	655
94102	0667000	747
94103	0667000	1089
94104	0667000	97
94105	0667000	306
94107	0667000	1109
94108	0667000	504
94109	0667000	1086
94110	0667000	2225
94111	0667000	338
94112	0667000	2470
94114	0667000	1173
94115	0667000	995
94116	0667000	1429
94117	0667000	954
94118	0667000	1079
94121	0667000	990
94122	0667000	1547
94123	0667000	798
94124	0667000	1770
94127	0667000	1118
94128	0673262	19
94129	0667000	313
94130	0667000	121
94131	0667000	1109
94132	0667000	1013
94133	0667000	1061
94134	0667000	1382
94158	0667000	99
94188	0667000	1
94301	0655282	1450
94303	0655282	2021
94304	0655282	264
94306	0655282	1719
94401	0668252	1316
94402	0668252	1562
94403	0668252	2217
94404	0625338	1605
94501	0600562	2825
94502	0600562	927
94509	0602252	4383
94510	0605290	2099
94513	0608142	4922
94518	0616000	2073
94519	0616000	1378
94520	0616000	1776
94521	0616000	2938
94523	0657764	2725
94526	0617988	2871
94530	0621796	1859
94531	0602252	2346
94533	0623182	4596
94534	0623182	3433
94535	0623182	286
94536	0626000	4335
94538	0626000	3268
94539	0626000	4407
94541	0633000	3061
94542	0633000	767
94544	0633000	3288
94545	0633000	1754
94547	0633308	1414
94549	0639122	2762
94550	0641992	4416
94551	0641992	3107
94553	0646114	4526
94555	0626000	2329
94558	0650258	5630
94559	0650258	2518
94560	0650916	2439
94561	0653070	2852
94565	0657456	5129
94566	0657792	3004
94568	0620018	2991
94577	0668084	2498
94578	0668084	1556
94579	0668084	1123
94582	0668378	2208
94583	0668378	2615
94585	0675630	1865
94587	0681204	3539
94588	0657792	2305
94589	0681666	1941
94590	0681666	3046
94591	0681666	3422
94592	0681666	177
94595	0683346	1060
94596	0683346	1427
94597	0683346	1413
94598	0683346	2473
94601	0653000	1945
94602	0653000	1469
94603	0653000	1488
94605	0653000	2344
94606	0653000	1689
94607	0653000	1761
94608	0653000	1588
94609	0653000	975
94610	0653000	1223
94611	0653000	2433
94612	0653000	633
94613	0653000	3
94618	0653000	1037
94619	0653000	1417
94621	0653000	1319
94702	0606000	891
94703	0606000	815
94704	0606000	551
94705	0653000	872
94707	0606000	928
94708	0606000	901
94709	0606000	375
94710	0606000	714
94720	0606000	29
94801	0660620	1919
94803	0660620	1750
94804	0660620	2837
94805	0660620	1056
94806	0660620	2777
94901	0668364	2741
94903	0668364	1975
94928	0662546	2052
94945	0652582	1512
94947	0652582	1716
94949	0652582	1057
94954	0656784	2758
95002	0668000	134
95008	0610345	2577
95013	0668000	17
95014	0617610	3639
95019	0683668	236
95020	0629504	4808
95023	0634120	4720
95030	0644112	1593
95032	0644112	2209
95035	0647766	3319
95037	0668000	4588
95050	0669084	2049
95051	0669084	2672
95053	0669084	1
95054	0669084	1071
95062	0669112	2695
95064	0669112	81
95070	0670280	3332
95110	0668000	1050
95111	0668000	2044
95112	0668000	1848
95113	0668000	174
95116	0668000	1514
95117	0668000	975
95118	0668000	1662
95119	0668000	536
95120	0668000	2884
95121	0668000	1817
95122	0668000	1463
95123	0668000	2843
95124	0668000	2767
95125	0668000	2943
95126	0668000	1479
95127	0668000	2826
95128	0668000	1607
95129	0668000	1890
95130	0668000	708
95131	0668000	1832
95132	0668000	2052
95133	0668000	1306
95134	0668000	691
95135	0668000	1593
95136	0668000	1906
95138	0668000	1088
95139	0668000	417
95148	0668000	2244
95202	0675000	688
95203	0675000	1691
95204	0675000	2610
95205	0675000	3018
95206	0675000	4310
95207	0675000	2401
95209	0675000	2428
95210	0675000	1716
95211	0675000	16
95212	0675000	1713
95219	0675000	1376
95240	0642202	3197
95242	0642202	2262
95301	0603162	3765
95304	0680238	1433
95307	0612524	2965
95313	0648354	278
95330	0640704	1841
95336	0645484	3464
95337	0645484	2931
95340	0646898	3947
95341	0646898	2637
95348	0646898	2163
95350	0648354	4035
95351	0648354	2957
95354	0648354	2608
95355	0648354	4331
95356	0648354	2558
95357	0648354	1199
95358	0648354	2363
95363	0656112	2237
95367	0661068	1779
95376	0680238	3673
95377	0680238	2235
95380	0680812	3606
95382	0680812	2723
95391	0649582	1482
95401	0670098	2730
95403	0670098	3238
95404	0670098	4032
95405	0670098	1797
95407	0670098	2419
95409	0670098	2610
95492	0685922	2228
95501	0623042	3436
95605	0684816	703
95610	0613588	2707
95616	0618100	2485
95618	0618100	1650
95621	0613588	2894
95624	0622020	4335
95630	0624638	5088
95632	0628112	2553
95648	0641474	4316
95661	0662938	2552
95668	0662938	232
95670	0659444	3363
95671	0624638	1
95677	0662364	2060
95678	0662938	3081
95687	0681554	3697
95688	0681554	3897
95691	0684816	2699
95695	0686328	3374
95742	0659444	839
95747	0662938	5141
95757	0622020	2571
95758	0622020	3302
95765	0662364	2104
95776	0686328	1587
95811	0664000	829
95814	0664000	999
95815	0664000	1771
95816	0664000	1637
95817	0664000	1301
95818	0664000	1974
95819	0664000	1473
95820	0664000	2532
95822	0664000	2998
95823	0664000	3609
95824	0664000	1450
95826	0664000	2166
95827	0659444	1267
95831	0664000	2948
95832	0664000	488
95833	0664000	1823
95834	0664000	1765
95835	0664000	2002
95838	0664000	2648
95926	0613014	2547
95929	0613014	2
95991	0686972	3026
95993	0686972	3118
96001	0659920	4419
96002	0659920	3128
96003	0659920	5651
97005	4105350	1956
97006	4105350	2960
97007	4105350	4258
97008	4105350	2249
97015	4132050	2135
97030	4131250	2707
97034	4140550	2702
97035	4140550	2536
97045	4155200	6456
97062	4174950	2401
97068	4180150	3386
97070	4182800	2011
97071	4183750	2467
97080	4131250	4249
97086	4132050	2788
97116	4126200	2642
97123	4134100	4128
97124	4134100	4135
